,unique_key,date,arrest,domestic,community_area,longitude,latitude,year
5992,21706,2014-12-26 15:58:00+00:00,True,False,38.0,-87.617712209,41.809367027,2014
5993,23650,2017-10-18 04:56:00+00:00,False,False,38.0,-87.612659283,41.808893609,2017
5994,19085,2009-09-18 15:50:00+00:00,True,False,38.0,-87.612661906,41.808986931,2009
5995,19381,2010-05-15 18:58:00+00:00,False,False,38.0,-87.616940019,41.821716929,2010
5996,21607,2014-10-23 17:15:00+00:00,True,True,38.0,-87.617512396,41.807546327,2014
5997,5053,2009-06-05 12:20:00+00:00,False,False,38.0,-87.624346184,41.804847176,2009
5998,2231,2003-06-25 01:03:00+00:00,False,False,38.0,-87.61520286,41.809403508,2003
5999,1361,2002-02-22 20:00:00+00:00,False,False,38.0,-87.621051552,41.802946964,2002
6000,19662,2010-11-03 16:34:00+00:00,False,False,38.0,-87.612966814,41.82236717,2010
6001,1195,2001-11-07 01:00:00+00:00,False,False,38.0,-87.624351068,41.805069493,2001
6002,4230,2007-09-01 21:59:00+00:00,True,False,38.0,-87.622430142,41.80929204,2007
6003,683,2001-02-09 23:45:00+00:00,True,False,38.0,-87.611394731,41.80685216,2001
6004,3980,2007-02-23 22:18:00+00:00,True,False,38.0,-87.621189729,41.808354047,2007
6005,3465,2006-01-06 22:00:00+00:00,False,False,38.0,-87.61778581,41.820221086,2006
6006,19134,2009-10-25 01:35:00+00:00,False,False,38.0,-87.608894322,41.805126734,2009
6007,1011,2001-08-17 02:10:00+00:00,False,False,38.0,-87.610444499,41.817965981,2001
6008,1759,2002-09-15 04:30:00+00:00,False,False,38.0,-87.612648949,41.808506601,2002
6009,20001,2011-08-03 21:13:00+00:00,True,False,38.0,-87.626301367,41.817499359,2011
6010,20331,2012-03-12 17:40:00+00:00,False,False,38.0,-87.62144331,41.81791667,2012
6011,21746,2015-02-02 09:16:00+00:00,True,True,38.0,-87.615339745,41.806671065,2015
6012,5103,2009-07-05 10:38:00+00:00,True,False,38.0,-87.612658638,41.808951235,2009
6013,19763,2011-01-28 01:43:00+00:00,True,True,38.0,-87.615490575,41.814844458,2011
6014,20434,2012-05-28 04:05:00+00:00,False,False,38.0,-87.611300776,41.802806505,2012
6015,20866,2013-05-07 23:49:00+00:00,True,False,38.0,-87.619567769,41.808418076,2013
6016,21739,2015-01-27 21:00:00+00:00,False,False,38.0,-87.609675541,41.802195281,2015
6017,22453,2016-05-04 00:14:00+00:00,False,False,38.0,-87.610244508,41.819438395,2016
6018,21827,2015-04-21 02:35:00+00:00,False,False,38.0,-87.6265473,41.816485491,2015
6019,3711,2006-07-27 16:15:00+00:00,True,False,38.0,-87.621194785,41.808559899,2006
6020,4099,2007-06-04 22:40:00+00:00,True,False,38.0,-87.619619528,41.810364089,2007
6021,4411,2008-01-31 03:24:00+00:00,True,False,38.0,-87.622769196,41.806824289,2008
6022,23116,2017-01-31 20:02:00+00:00,False,False,38.0,-87.619672538,41.812197594,2017
6023,4849,2008-11-17 15:43:00+00:00,True,False,38.0,-87.624771671,41.821153535,2008
6024,2980,2004-11-27 19:30:00+00:00,True,False,38.0,-87.609478066,41.803121603,2004
6025,24095,2018-07-30 22:27:00+00:00,False,False,38.0,-87.612658422,41.808970443,2018
6026,4100,2007-06-04 22:40:00+00:00,True,False,38.0,-87.619619528,41.810364089,2007
6027,24368,2019-01-03 14:37:00+00:00,False,False,38.0,-87.62104831,41.802908524,2019
6028,4769,2008-09-28 10:07:00+00:00,True,False,38.0,-87.607384952,41.809519024,2008
6029,24069,2018-07-20 07:20:00+00:00,False,False,38.0,-87.608023685,41.818579158,2018
6030,24429,2019-03-12 17:12:00+00:00,False,False,38.0,-87.607384952,41.809519024,2019
6031,4895,2009-01-10 23:15:00+00:00,False,False,38.0,-87.624295403,41.802799631,2009
6032,20400,2012-05-08 16:45:00+00:00,True,True,39.0,-87.593536505,41.810610708,2012
6033,2761,2004-06-23 10:25:00+00:00,True,False,39.0,-87.606629552,41.812420433,2004
6034,1032,2001-08-02 06:46:00+00:00,True,False,39.0,-87.60647453,41.805366666,2001
6035,24273,2015-03-03 07:00:00+00:00,False,False,39.0,-87.601728004,41.810879969,2015
6036,22104,2015-09-19 20:01:00+00:00,False,False,39.0,-87.598890085,41.814627001,2015
6037,2886,2004-09-08 23:01:00+00:00,False,False,39.0,-87.595731527,41.810800457,2004
6038,4121,2007-06-17 23:30:00+00:00,False,False,39.0,-87.596897186,41.812792045,2007
6039,24375,2019-01-11 19:00:00+00:00,False,False,39.0,-87.60392204,41.810836292,2019
6040,1279,2001-12-17 18:30:00+00:00,True,False,40.0,-87.61569264,41.782932485,2001
6041,20605,2012-09-04 15:30:00+00:00,False,False,40.0,-87.624110386,41.795630427,2012
6042,1754,2002-09-12 20:28:00+00:00,True,True,40.0,-87.623291703,41.791058882,2002
6043,20508,2012-07-10 16:25:00+00:00,True,False,40.0,-87.623570871,41.794672085,2012
6044,21807,2015-04-03 12:08:00+00:00,False,False,40.0,-87.615825885,41.788410913,2015
6045,24067,2018-07-19 02:00:00+00:00,False,False,40.0,-87.622403855,41.792425533,2018
6046,23464,2017-07-20 16:10:00+00:00,True,False,40.0,-87.617679396,41.797813412,2017
6047,20072,2011-09-19 17:49:00+00:00,True,False,40.0,-87.618982074,41.785195069,2011
6048,778,2001-04-20 07:17:00+00:00,True,False,40.0,-87.622313093,41.788692744,2001
6049,23181,2017-03-10 02:55:00+00:00,False,False,40.0,-87.622063199,41.8020092,2017
6050,20291,2012-02-27 20:02:00+00:00,False,False,40.0,-87.616883811,41.798450614,2012
6051,20028,2011-08-25 16:35:00+00:00,False,False,40.0,-87.616942916,41.794460797,2011
6052,3768,2006-09-04 05:05:00+00:00,False,False,40.0,-87.620233013,41.794404428,2006
6053,1749,2002-09-11 16:00:00+00:00,False,False,40.0,-87.620603115,41.785161229,2002
6054,2681,2004-04-18 22:00:00+00:00,False,False,40.0,-87.613176447,41.793501447,2004
6055,4126,2007-06-22 06:16:00+00:00,False,False,40.0,-87.62054686,41.782957217,2007
6056,20552,2012-08-05 19:01:00+00:00,True,False,40.0,-87.624070018,41.793969887,2012
6057,21067,2013-09-05 00:02:00+00:00,True,False,40.0,-87.617728819,41.80128249,2013
6058,19215,2009-12-15 21:22:00+00:00,False,False,40.0,-87.623884403,41.786858299,2009
6059,2615,2004-02-29 08:11:00+00:00,True,False,40.0,-87.622399402,41.792164799,2004
6060,2388,2003-09-18 19:36:00+00:00,False,False,40.0,-87.62392379,41.788274594,2003
6061,3834,2006-10-08 19:02:00+00:00,False,False,40.0,-87.62240731,41.792444765,2006
6062,23256,2017-04-23 14:00:00+00:00,False,False,40.0,-87.615574628,41.794498909,2017
6063,20556,2012-08-08 04:01:00+00:00,False,False,40.0,-87.62347324,41.792884953,2012
6064,24226,2018-10-10 16:37:00+00:00,False,False,40.0,-87.61959879,41.780171366,2018
6065,23404,2017-06-28 22:38:00+00:00,True,False,40.0,-87.624111052,41.795570057,2017
6066,3976,2007-02-28 20:46:00+00:00,False,False,40.0,-87.619306201,41.797949772,2007
6067,3322,2005-08-25 02:00:00+00:00,False,False,40.0,-87.626625255,41.78836534,2005
6068,22497,2016-05-21 00:59:00+00:00,False,False,40.0,-87.626013772,41.794289231,2016
6069,22505,2016-05-27 07:30:00+00:00,True,False,40.0,-87.624020769,41.792117191,2016
6070,2455,2003-10-24 02:45:00+00:00,False,False,40.0,-87.617644483,41.796336771,2003
6071,4626,2008-07-10 09:21:00+00:00,True,False,40.0,-87.622315729,41.788786066,2008
6072,24166,2018-09-07 17:53:00+00:00,True,False,40.0,-87.617733802,41.80149383,2018
6073,821,2001-05-12 02:04:00+00:00,True,True,40.0,-87.624025622,41.792342253,2001
6074,21594,2014-10-09 04:05:00+00:00,True,True,41.0,-87.5847444,41.801442754,2014
6075,23090,2017-01-18 09:45:00+00:00,False,False,41.0,-87.590494612,41.801809396,2017
6076,2923,2004-10-09 19:44:00+00:00,False,False,41.0,-87.604702193,41.798637445,2004
6077,4871,2008-12-17 03:45:00+00:00,False,False,41.0,-87.585943259,41.799587196,2008
6078,20857,2013-04-30 00:16:00+00:00,True,False,41.0,-87.589121997,41.800938808,2013
6079,2629,2004-03-06 03:08:00+00:00,True,False,41.0,-87.593458578,41.801762662,2004
6080,19629,2010-10-07 15:45:00+00:00,True,False,41.0,-87.579836586,41.791160785,2010
6081,21441,2014-06-22 19:21:00+00:00,True,False,41.0,-87.582065779,41.793074427,2014
6082,23919,2018-05-02 03:41:00+00:00,True,True,41.0,-87.582312425,41.799275367,2018
6083,1321,2002-01-09 01:55:00+00:00,True,False,42.0,-87.613193035,41.779568811,2002
6084,21933,2015-06-18 22:33:00+00:00,False,False,42.0,-87.609437992,41.774089562,2015
6085,1518,2002-06-04 03:20:00+00:00,True,False,42.0,-87.607217875,41.781756818,2002
6086,19787,2011-02-23 21:13:00+00:00,True,False,42.0,-87.603727666,41.780439401,2011
6087,19799,2011-03-04 08:40:00+00:00,False,False,42.0,-87.611929065,41.776215591,2011
6088,20383,2012-04-26 12:45:00+00:00,False,False,42.0,-87.59922275,41.778094523,2012
6089,22223,2015-12-17 00:42:00+00:00,False,False,42.0,-87.612710719,41.774837374,2015
6090,20171,2011-12-03 15:45:00+00:00,False,False,42.0,-87.610833743,41.781691798,2011
6091,20284,2012-02-20 22:51:00+00:00,False,False,42.0,-87.615563072,41.777783389,2012
6092,19063,2009-09-05 11:40:00+00:00,True,False,42.0,-87.605788001,41.773967711,2009
6093,19545,2010-08-15 01:23:00+00:00,False,False,42.0,-87.606027606,41.784883265,2010
6094,19788,2011-02-24 21:56:00+00:00,True,False,42.0,-87.605996318,41.783434083,2011
6095,23132,2017-02-14 08:17:00+00:00,True,False,42.0,-87.615523266,41.776092657,2017
6096,2722,2004-05-25 01:30:00+00:00,True,False,42.0,-87.607172924,41.779566592,2004
6097,19462,2010-06-21 01:52:00+00:00,False,False,42.0,-87.601608671,41.777843549,2010
6098,22203,2015-05-30 00:00:00+00:00,True,True,42.0,-87.60591913,41.779882486,2015
6099,1330,2002-01-17 00:51:00+00:00,True,False,42.0,-87.601743597,41.775004068,2002
6100,24241,2018-05-02 04:45:00+00:00,True,True,42.0,-87.59631384,41.778871742,2018
6101,22365,2016-03-07 11:04:00+00:00,False,False,42.0,-87.605838376,41.776322631,2016
6102,23777,2018-01-18 03:41:00+00:00,True,False,42.0,-87.607047693,41.774093686,2018
6103,3397,2005-10-20 00:32:00+00:00,False,False,42.0,-87.613076067,41.773966981,2005
6104,3798,2006-09-21 11:18:00+00:00,False,False,42.0,-87.605608794,41.780415657,2006
6105,3286,2005-08-05 03:45:00+00:00,False,False,42.0,-87.608452988,41.783427656,2005
6106,23459,2017-07-17 14:35:00+00:00,False,False,42.0,-87.61078722,41.779630545,2017
6107,4124,2007-06-21 00:50:00+00:00,False,False,42.0,-87.605870527,41.77769498,2007
6108,5098,2009-07-05 03:00:00+00:00,True,False,42.0,-87.595814598,41.780526088,2009
6109,2112,2003-04-21 02:26:00+00:00,True,True,43.0,-87.561475851,41.756614534,2003
6110,2142,2003-05-07 19:38:00+00:00,True,False,43.0,-87.589509897,41.768339212,2003
6111,1750,2002-09-11 18:27:00+00:00,True,False,43.0,-87.57085566,41.766128517,2002
6112,1796,2002-10-03 01:21:00+00:00,False,False,43.0,-87.585485249,41.752530636,2002
6113,19529,2010-08-06 01:10:00+00:00,False,False,43.0,-87.584432797,41.7525869,2010
6114,21974,2015-07-11 14:38:00+00:00,False,False,43.0,-87.562655411,41.754824938,2015
6115,1981,2003-01-17 20:35:00+00:00,False,False,43.0,-87.572584799,41.76590397,2003
6116,20286,2012-02-24 09:30:00+00:00,False,False,43.0,-87.579272426,41.762007252,2012
6117,3705,2006-07-23 02:32:00+00:00,False,False,43.0,-87.555016689,41.753694936,2006
6118,23602,2017-09-26 13:23:00+00:00,False,False,43.0,-87.575098672,41.766897557,2017
6119,4584,2008-06-19 04:06:00+00:00,False,False,43.0,-87.558469238,41.75306513,2008
6120,1955,2002-12-09 09:00:00+00:00,True,False,43.0,-87.578487456,41.754238482,2002
6121,24160,2018-09-02 21:30:00+00:00,False,False,43.0,-87.588973804,41.755097256,2018
6122,2862,2004-08-17 22:49:00+00:00,False,False,43.0,-87.571587649,41.772730648,2004
6123,20947,2013-06-27 04:27:00+00:00,True,False,43.0,-87.572473045,41.75829879,2013
6124,21403,2014-05-29 13:03:00+00:00,False,False,43.0,-87.564379543,41.760830032,2014
6125,19671,2010-11-11 15:37:00+00:00,False,False,43.0,-87.56536932,41.763583691,2010
6126,20443,2012-06-02 15:43:00+00:00,True,False,43.0,-87.561289359,41.762694638,2012
6127,21300,2014-03-10 20:04:00+00:00,False,False,43.0,-87.568198892,41.758967456,2014
6128,4549,2008-05-26 20:20:00+00:00,False,False,43.0,-87.563828953,41.752920028,2008
6129,761,2001-04-13 23:10:00+00:00,True,True,43.0,-87.554811094,41.758273773,2001
6130,21717,2015-01-06 15:38:00+00:00,False,False,43.0,-87.57023511,41.751678423,2015
6131,1247,2001-11-29 09:00:00+00:00,False,False,43.0,-87.593260266,41.760015287,2001
6132,3569,2006-04-27 23:00:00+00:00,True,False,43.0,-87.567505295,41.754725641,2006
6133,20282,2012-02-19 18:40:00+00:00,True,False,43.0,-87.563417608,41.751767411,2012
6134,4047,2007-04-22 12:57:00+00:00,True,False,43.0,-87.592707186,41.758708181,2007
6135,3320,2005-08-23 10:36:00+00:00,True,True,43.0,-87.584415712,41.768871442,2005
6136,4347,2007-12-05 06:58:00+00:00,True,False,43.0,-87.56868778,41.752672549,2007
6137,22761,2016-09-05 08:20:00+00:00,True,False,43.0,-87.554667078,41.754724423,2016
6138,23615,2017-10-01 10:36:00+00:00,True,False,43.0,-87.560929772,41.759058776,2017
6139,22399,2016-03-30 02:02:00+00:00,False,False,43.0,-87.565468967,41.764448809,2016
6140,19411,2010-05-25 16:50:00+00:00,False,False,43.0,-87.556310458,41.757639014,2010
6141,20860,2013-05-01 00:53:00+00:00,False,False,43.0,-87.585004532,41.770565763,2013
6142,20841,2013-04-08 09:29:00+00:00,False,False,43.0,-87.59082933,41.75977457,2013
6143,24084,2018-07-27 02:00:00+00:00,False,False,43.0,-87.582853494,41.768924366,2018
6144,1523,2002-06-07 00:25:00+00:00,True,False,43.0,-87.557037006,41.754526405,2002
6145,23948,2018-05-18 23:34:00+00:00,False,False,43.0,-87.578121854,41.765103492,2018
6146,2245,2003-07-01 08:45:00+00:00,True,False,43.0,-87.571479508,41.768857737,2003
6147,23131,2017-02-12 14:31:00+00:00,False,False,43.0,-87.564771738,41.759600468,2017
6148,4188,2007-08-04 12:16:00+00:00,False,False,43.0,-87.554895104,41.759207403,2007
6149,21675,2014-12-05 12:25:00+00:00,False,False,43.0,-87.577377477,41.759818573,2014
6150,1977,2003-01-11 20:41:00+00:00,True,False,43.0,-87.588012267,41.770730762,2003
6151,20339,2012-03-27 19:51:00+00:00,True,False,43.0,-87.590104677,41.758729795,2012
6152,3559,2006-04-22 08:45:00+00:00,False,False,43.0,-87.582308566,41.761272458,2006
6153,3367,2005-10-02 04:22:00+00:00,False,False,43.0,-87.576272783,41.764932153,2005
6154,23244,2017-04-17 11:53:00+00:00,True,False,43.0,-87.575096041,41.766809722,2017
6155,4792,2008-10-11 22:25:00+00:00,False,False,43.0,-87.571485086,41.769005966,2008
6156,3560,2006-04-22 10:45:00+00:00,False,False,43.0,-87.580569518,41.76486708,2006
6157,3812,2006-09-29 02:19:00+00:00,True,False,43.0,-87.580928049,41.773395944,2006
6158,24164,2018-09-04 19:50:00+00:00,False,False,43.0,-87.56981026,41.767425113,2018
6159,1963,2003-01-05 14:00:00+00:00,False,False,43.0,-87.569856281,41.769417774,2003
6160,1993,2003-01-30 01:40:00+00:00,True,True,43.0,-87.557303602,41.758559577,2003
6161,20000,2011-08-03 10:27:00+00:00,False,False,43.0,-87.581984007,41.764272595,2011
6162,20516,2012-07-16 00:28:00+00:00,False,False,43.0,-87.57967152,41.752646328,2012
6163,20954,2013-06-30 15:56:00+00:00,True,False,43.0,-87.565856546,41.758992998,2013
6164,21624,2014-11-03 00:49:00+00:00,True,True,43.0,-87.551451864,41.752397378,2014
6165,19263,2010-02-04 16:46:00+00:00,True,False,43.0,-87.576294705,41.76587359,2010
6166,19417,2010-05-26 23:39:00+00:00,True,True,43.0,-87.576380906,41.769142611,2010
6167,2408,2003-09-29 18:10:00+00:00,False,False,43.0,-87.579366054,41.753382541,2003
6168,666,2001-01-21 01:15:00+00:00,True,False,43.0,-87.579672194,41.752588703,2001
6169,22071,2015-09-02 21:22:00+00:00,False,False,43.0,-87.572757629,41.770822885,2015
6170,867,2001-06-14 20:30:00+00:00,True,True,43.0,-87.568278663,41.771073064,2001
6171,24150,2018-08-29 00:07:00+00:00,False,False,43.0,-87.566401164,41.760349572,2018
6172,3080,2005-03-18 09:00:00+00:00,False,False,43.0,-87.576875505,41.758868487,2005
6173,3308,2005-08-15 19:56:00+00:00,True,False,43.0,-87.579669171,41.752533797,2005
6174,23526,2017-08-18 02:35:00+00:00,False,False,43.0,-87.576421618,41.770668705,2017
6175,20718,2012-11-28 22:46:00+00:00,True,False,43.0,-87.582576242,41.770695367,2012
6176,19494,2010-07-10 23:23:00+00:00,True,False,43.0,-87.563824279,41.752697708,2010
6177,21966,2015-07-07 10:51:00+00:00,False,False,43.0,-87.575285908,41.751613063,2015
6178,23409,2017-01-17 00:30:00+00:00,True,False,43.0,-87.562692028,41.766161865,2017
6179,23642,2017-10-14 14:46:00+00:00,False,False,43.0,-87.575095717,41.766837163,2017
6180,912,2001-07-02 18:13:00+00:00,True,False,43.0,-87.551359586,41.752451636,2001
6181,23882,2018-04-05 10:36:00+00:00,True,True,43.0,-87.573938576,41.769222543,2018
6182,20118,2011-10-28 22:07:00+00:00,False,False,43.0,-87.566252678,41.752812742,2011
6183,21583,2014-10-02 04:00:00+00:00,False,False,43.0,-87.57669034,41.753414348,2014
6184,4246,2007-09-09 02:19:00+00:00,False,False,43.0,-87.592040245,41.759653407,2007
6185,22634,2016-07-21 22:02:00+00:00,False,False,43.0,-87.575250392,41.772691757,2016
6186,23209,2017-03-30 16:32:00+00:00,True,False,43.0,-87.558186925,41.760080391,2017
6187,20539,2012-07-29 13:55:00+00:00,True,False,43.0,-87.589197442,41.762387559,2012
6188,23327,2017-06-01 17:39:00+00:00,False,False,43.0,-87.587473675,41.760578867,2017
6189,888,2001-06-23 01:15:00+00:00,True,False,43.0,-87.579674318,41.752720443,2001
6190,3108,2005-04-10 21:44:00+00:00,True,False,43.0,-87.563863568,41.754624469,2005
6191,20281,2012-02-19 18:40:00+00:00,True,False,43.0,-87.563417608,41.751767411,2012
6192,24125,2018-08-10 19:06:00+00:00,True,True,43.0,-87.56262002,41.752881737,2018
6193,1070,2001-09-10 16:50:00+00:00,False,False,43.0,-87.589658989,41.761460231,2001
6194,4841,2008-11-14 01:00:00+00:00,False,False,43.0,-87.58384403,41.772635626,2008
6195,24403,2019-02-10 22:00:00+00:00,False,False,43.0,-87.581255746,41.767311251,2019
6196,4706,2008-08-25 19:57:00+00:00,False,False,43.0,-87.589053667,41.767850518,2008
6197,2713,2004-05-18 19:55:00+00:00,True,False,43.0,-87.581896344,41.765188616,2004
6198,4487,2008-04-18 21:32:00+00:00,True,False,43.0,-87.565145758,41.758049698,2008
6199,22631,2016-07-19 19:40:00+00:00,True,False,43.0,-87.583844254,41.772616417,2016
6200,23038,2016-12-25 01:12:00+00:00,False,False,43.0,-87.559137064,41.757265662,2016
6201,2999,2004-12-24 15:31:00+00:00,False,False,43.0,-87.563892427,41.756197144,2004
6202,2451,2003-10-18 02:53:00+00:00,False,False,43.0,-87.571438037,41.767405732,2003
6203,24346,2018-12-12 00:48:00+00:00,True,True,43.0,-87.56386716,41.754937343,2018
6204,2721,2004-05-23 10:45:00+00:00,True,False,43.0,-87.565108753,41.756235471,2004
6205,23646,2017-10-15 11:38:00+00:00,True,False,43.0,-87.576471929,41.772625715,2017
6206,4605,2008-06-29 22:11:00+00:00,True,False,43.0,-87.562621485,41.753065615,2008
6207,3211,2005-06-25 10:45:00+00:00,False,False,43.0,-87.575105403,41.767259848,2005
6208,3067,2005-03-12 11:00:00+00:00,False,False,43.0,-87.576875505,41.758868487,2005
6209,919,2001-07-07 02:45:00+00:00,False,False,43.0,-87.579356945,41.765432686,2001
6210,24163,2018-09-04 09:07:00+00:00,False,False,43.0,-87.579306774,41.763456466,2018
6211,3648,2006-06-19 23:05:00+00:00,True,False,43.0,-87.584355543,41.766480771,2006
6212,24055,2018-07-13 23:53:00+00:00,False,False,43.0,-87.589881021,41.772389445,2018
6213,3282,2005-08-01 10:55:00+00:00,False,False,43.0,-87.567306284,41.768069819,2005
6214,23480,2017-07-27 23:00:00+00:00,False,False,43.0,-87.575527839,41.766249991,2017
6215,5020,2009-05-17 20:30:00+00:00,False,False,43.0,-87.572496353,41.761600332,2009
6216,24168,2018-09-03 13:36:00+00:00,True,False,43.0,-87.562686396,41.756523865,2018
6217,2000,2003-02-06 07:54:00+00:00,True,True,44.0,-87.621307863,41.748295984,2003
6218,21638,2014-11-05 14:03:00+00:00,False,False,44.0,-87.606885657,41.743935565,2014
6219,19772,2011-02-04 23:43:00+00:00,True,False,44.0,-87.607494484,41.745188071,2011
6220,19782,2011-02-11 18:33:00+00:00,False,False,44.0,-87.61185408,41.751170669,2011
6221,1757,2002-09-14 00:35:00+00:00,True,False,44.0,-87.602731072,41.750333637,2002
6222,19901,2011-06-04 02:45:00+00:00,False,False,44.0,-87.605957607,41.732982648,2011
6223,21011,2013-08-04 21:40:00+00:00,False,False,44.0,-87.636659935,41.748184273,2013
6224,19413,2010-05-27 02:25:00+00:00,False,False,44.0,-87.603827294,41.731190829,2010
6225,19850,2011-04-26 21:21:00+00:00,False,False,44.0,-87.60335029,41.745814961,2011
6226,20194,2011-12-08 02:58:00+00:00,True,False,44.0,-87.601324547,41.73607625,2011
6227,4195,2007-08-09 08:55:00+00:00,False,False,44.0,-87.606322467,41.735715546,2007
6228,20138,2011-11-05 17:05:00+00:00,True,False,44.0,-87.614121283,41.736508334,2011
6229,21224,2014-01-17 20:06:00+00:00,False,False,44.0,-87.631704085,41.744270923,2014
6230,21968,2015-07-08 17:31:00+00:00,False,False,44.0,-87.614907186,41.748835188,2015
6231,22002,2015-07-04 16:00:00+00:00,False,True,44.0,-87.602579976,41.743299025,2015
6232,2277,2003-07-15 04:45:00+00:00,True,False,44.0,-87.603616657,41.74947481,2003
6233,20373,2012-04-18 23:12:00+00:00,True,False,44.0,-87.606150247,41.7357172,2012
6234,19352,2010-04-21 02:15:00+00:00,False,False,44.0,-87.608224404,41.726558818,2010
6235,3151,2005-05-17 18:23:00+00:00,False,False,44.0,-87.629184056,41.736126864,2005
6236,23895,2018-04-17 19:42:00+00:00,True,False,44.0,-87.629433662,41.736084484,2018
6237,24094,2018-07-29 18:41:00+00:00,False,False,44.0,-87.629142232,41.744650431,2018
6238,4910,2009-01-30 03:50:00+00:00,True,False,44.0,-87.612379558,41.746785826,2009
6239,1489,2002-05-18 02:50:00+00:00,True,False,44.0,-87.606033922,41.722969133,2002
6240,19848,2011-04-24 15:09:00+00:00,True,False,44.0,-87.597895552,41.750492144,2011
6241,22473,2016-05-07 15:10:00+00:00,False,False,44.0,-87.603799307,41.74531835,2016
6242,22896,2016-10-30 01:19:00+00:00,False,False,44.0,-87.61368999,41.750196978,2016
6243,23370,2017-06-16 14:20:00+00:00,False,False,44.0,-87.600264583,41.748737209,2017
6244,2903,2004-09-21 10:40:00+00:00,True,False,44.0,-87.631808947,41.748102615,2004
6245,4211,2007-08-21 17:18:00+00:00,False,False,44.0,-87.60382826,41.727543644,2007
6246,20089,2011-10-07 05:58:00+00:00,True,False,44.0,-87.602733865,41.750410496,2011
6247,1697,2002-08-20 15:54:00+00:00,True,False,44.0,-87.599478862,41.744042177,2002
6248,21355,2014-05-01 02:22:00+00:00,False,False,44.0,-87.605160178,41.748439023,2014
6249,20589,2012-08-24 21:48:00+00:00,False,False,44.0,-87.619313551,41.734144934,2012
6250,19464,2010-06-21 08:40:00+00:00,False,False,44.0,-87.626254064,41.729678947,2010
6251,22346,2016-02-21 10:26:00+00:00,False,False,44.0,-87.632985029,41.746776057,2016
6252,20652,2012-10-11 12:02:00+00:00,False,False,44.0,-87.608572465,41.735680362,2012
6253,20139,2011-11-05 17:05:00+00:00,True,False,44.0,-87.614121283,41.736508334,2011
6254,20992,2013-07-19 21:10:00+00:00,False,False,44.0,-87.635291321,41.746652877,2013
6255,4283,2007-10-06 04:02:00+00:00,False,False,44.0,-87.604676217,41.730633632,2007
6256,21817,2015-04-03 07:00:00+00:00,True,False,44.0,-87.604746446,41.733496394,2015
6257,19766,2011-01-30 21:07:00+00:00,False,False,44.0,-87.604676964,41.745801428,2011
6258,4079,2007-05-22 13:02:00+00:00,True,False,44.0,-87.614519556,41.73627756,2007
6259,20861,2013-04-30 04:42:00+00:00,True,True,44.0,-87.611919162,41.745685214,2013
6260,1055,2001-09-06 07:35:00+00:00,False,False,44.0,-87.602622531,41.746655581,2001
6261,3123,2005-04-24 10:55:00+00:00,True,False,44.0,-87.602630568,41.746916341,2005
6262,1597,2002-07-08 01:45:00+00:00,True,False,44.0,-87.6342366,41.74828207,2002
6263,23842,2018-02-25 23:32:00+00:00,False,False,44.0,-87.621307469,41.748331657,2018
6264,23787,2018-01-22 18:28:00+00:00,True,True,44.0,-87.598606502,41.749527954,2018
6265,4464,2008-03-29 16:34:00+00:00,True,False,44.0,-87.635757636,41.744874654,2008
6266,20720,2012-11-30 19:15:00+00:00,False,False,44.0,-87.59889818,41.745479227,2012
6267,4955,2009-03-22 08:12:00+00:00,True,True,44.0,-87.602035843,41.742167654,2009
6268,22682,2016-08-08 13:35:00+00:00,False,False,44.0,-87.60461742,41.72805635,2016
6269,4101,2007-06-05 14:38:00+00:00,False,False,44.0,-87.600156778,41.745007012,2007
6270,4707,2008-08-26 00:22:00+00:00,False,False,44.0,-87.600324481,41.750880891,2008
6271,4052,2007-04-26 04:45:00+00:00,True,False,44.0,-87.600316454,41.750620131,2007
6272,3278,2005-07-31 04:26:00+00:00,False,False,44.0,-87.596755181,41.736763314,2005
6273,23879,2018-04-01 01:34:00+00:00,False,False,44.0,-87.606223844,41.72659283,2018
6274,23046,2016-12-25 21:19:00+00:00,False,False,44.0,-87.603634068,41.7375811,2016
6275,4796,2008-10-12 22:55:00+00:00,False,False,44.0,-87.614203618,41.751130513,2008
6276,3660,2006-06-28 21:50:00+00:00,False,False,44.0,-87.611423652,41.741505268,2006
6277,3921,2006-12-24 02:10:00+00:00,True,False,44.0,-87.605063397,41.745005285,2006
6278,1598,2002-07-08 01:45:00+00:00,True,False,44.0,-87.6342366,41.74828207,2002
6279,862,2001-06-11 16:54:00+00:00,True,True,44.0,-87.632976989,41.746504322,2001
6280,3052,2005-02-28 06:10:00+00:00,False,False,44.0,-87.621261646,41.746509155,2005
6281,3102,2005-04-08 06:00:00+00:00,False,False,44.0,-87.603356625,41.733932151,2005
6282,4576,2008-06-15 05:06:00+00:00,False,False,44.0,-87.614445382,41.733401058,2008
6283,2685,2004-04-23 23:20:00+00:00,False,False,44.0,-87.603796699,41.745225027,2004
6284,21881,2015-05-24 00:48:00+00:00,False,False,46.0,-87.582877986,41.750779238,2015
6285,2632,2004-03-11 00:20:00+00:00,False,False,46.0,-87.555158458,41.742260398,2004
6286,3206,2005-06-21 22:57:00+00:00,True,False,46.0,-87.555240741,41.7475849,2005
6287,23794,2017-11-05 19:20:00+00:00,True,False,46.0,-87.582882982,41.750979605,2017
6288,20651,2012-10-10 19:32:00+00:00,False,False,46.0,-87.55098869,41.744666278,2012
